"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","PC124","PC125","PC126","PC127","PC128","PC129","PC130","PC131","PC132","PC133","PC134","PC135","PC136","PC137","PC138","PC139","PC140","PC141","PC142","PC143","PC144","group"
-15.7755098978165,27.359877035256,-8.77076043503775,4.58756529132729,-10.8699118332217,0.376901000926033,-16.5001631477807,2.49614727705482,3.58223381948583,-4.37407519053896,1.88267786388791,-8.42814419030474,1.58948533011138,-3.94484369314158,6.08288176519579,-7.97196286031417,3.86079319908019,-2.16413613608617,0.981490956448506,-1.84556320444259,3.19698971279802,-7.74729250743228,1.64111381890543,1.30807655499008,-5.12565936837313,1.2438850963348,-0.487110187786515,0.748158113247401,-2.6324375365683,8.784534446208,-0.404892206802827,1.76792563748875,-2.98184791845931,5.09049685590013,-7.90432477271512,1.0821524209316,-5.45916928524122,4.4334957328245,-6.36747177295526,0.368424144396019,1.338290426839,-6.43719285753363,7.60153845671567,-2.16499597633617,-1.57028488144809,1.80903450418486,-4.78739211919075,2.6985938488814,2.27472383841225,3.71801593338305,-3.51544265764209,0.894121456445046,1.29828124230118,4.44449638372842,-2.27796721506805,-1.7800230078693,1.09043212882172,3.85974100034898,-9.16065482297792,-0.594040236431102,-1.51381503433604,3.61475080840013,1.26898524262453,2.65422476098176,-4.58730664045565,-0.539291063289305,-2.93138744207271,7.77788660305117,0.16471194916297,3.13451001799251,2.59278250842682,-0.275146716277352,-2.40175805786094,-0.233794340122048,0.336652348375578,0.2047178202068,0.933261716690378,4.5934542521038,1.21562102695553,-0.300599262319516,-1.69585221438269,-1.52246700684292,-1.84461315472016,-0.705691496839358,-0.363967304838954,0.414475632121305,3.05074355387289,1.14153146532416,0.430809937772095,4.28494173223992,-2.57358271060632,-0.999524728595622,-2.59605237550366,-0.463538592740856,-0.405839919847982,1.76189099401711,3.26869958122701,1.16082586221597,3.68031043997612,-2.58797493779009,-0.952062368080297,-1.05034663748379,-0.940208497620181,-1.30777097700504,-1.62897967312541,1.10149912169023,0.715439496379597,1.64703363154217,1.2501943806363,-0.600205801343385,-1.02168220281748,-1.3582430160847,-0.374643506192849,-0.815678564902498,-0.369375214754214,0.572040528559992,0.821422910423372,2.1986702572276,-0.813826860771931,-0.0380718953448896,-1.32988175718883,-0.540868911119322,-0.0765252833716333,-0.306236117472031,0.211798058784925,0.255812286429503,0.584751814926721,0.523788512662328,-0.664261443512609,-0.7614957205569,-0.0170888703278984,-0.341719138574633,0.169747411207561,0.76426892585945,0.261320207683016,0.399158816448692,-0.735731190748966,-0.23993022292956,-0.404428460054698,0.801691460012075,-0.633393676494146,0.71814343467472,-0.0791095973509588,0.0000000000000641179817573168,"Control"
-17.6199459381462,28.6897235696924,-1.33813978587027,4.20041376406922,-5.13035099490399,9.19156840037601,-3.99082123857397,-7.58146205555427,-2.70325813453903,2.2621514247666,10.6487130735631,-0.0527221020347851,-2.41487440298688,-10.2471157706981,5.1688167434116,2.65972753126518,2.1589680551379,2.7834616491667,-4.6906844566234,-4.85949782060626,1.67437315212716,-5.80685838985313,5.04866174118777,-0.787682573331317,-0.385192062593008,-1.45653785913008,12.0256202612992,4.68641321037921,1.6716937820374,6.84347905471614,5.77968639062399,-4.9238681258271,-3.02125992399368,0.209452964475229,-2.20260769413871,2.10798904762627,3.54560276081726,0.892417443190289,4.71752305498017,-2.11124818411873,2.01578409707135,-9.24609006504038,0.322454914293131,2.27202741431885,-4.54165024717334,1.9496867810337,7.52340148742227,1.84334062450666,4.7890930171612,-0.0684136576966653,-1.75945044338959,-0.0157604416464416,-3.28971803364421,-3.07787130444731,3.91386286083261,-3.60683865540935,-5.78425847913127,2.87258296768361,4.99833959148195,-2.16543423478257,-1.58580037563562,-1.19810201886666,7.45137873234185,-0.82004683451417,-1.41547486664239,0.617012235663947,-1.81574401057207,-2.82618758534113,-0.203859833388882,-0.732228493159649,-3.0487191513067,2.24556162565383,7.19244693299185,3.80058319752905,-4.30439709991892,-2.86270348887437,-0.33310860897509,1.90882275692494,-0.818419684817617,-0.34651189495697,0.903841371254047,-1.41258509665424,-1.47518562625075,0.233536914831472,1.48830410933453,3.77700590392894,-3.00914308353206,-1.54534035940653,0.406327235396527,-1.90986642568818,-3.71309659825415,-0.510767072572565,-1.18177522488384,0.0412141559775858,2.09698043832336,1.43429557718629,-1.3481791540934,-1.5230538708405,-1.19840855936533,0.303936442278193,-0.194591896032943,1.58138825850094,0.917302397035131,0.901949078458232,0.627994307929815,1.74150450474165,-1.18790097484552,-0.104077184867398,-2.04891423449033,0.998600147742037,-1.86208153975414,0.504556007438136,-0.334495394274808,-0.78650991810367,0.230102618910394,-0.358980007046348,0.72093194532901,-1.09265789313379,-0.383942043738674,-2.31330367207442,-0.136755336488474,-0.880795422275367,-1.33862912385115,-0.125776560158265,-0.24400662969925,-0.0990864066364287,-0.127643483527495,1.25104936710642,0.847767158311807,0.0152228732251929,-0.42047363632821,-0.301053941656731,-0.309444214582552,-0.194373295910287,0.467432529769977,0.0705616180692796,0.0481763730369463,-0.355962199620711,0.182777337185076,-0.62031912056283,0.231850557323966,0.490771850501728,-0.713883070272146,-0.0000000000000213579154362264,"Control"
-4.59627264451132,12.0633129757721,14.9800104118418,31.2458069332796,6.2095659639345,5.660535687638,15.1146223743282,-3.69637634124542,16.6832370789816,-16.3450430771526,4.00830461830986,-0.246516452333521,2.61045445639154,11.5381636628406,0.483093946305044,4.40493714771235,-2.77361862804618,5.48994657525522,-1.63704050642455,-0.343430744211987,-6.47460796315559,-5.77420559284636,-2.903021193912,-2.92922520224127,-4.39999694358405,0.199579677689138,-1.03566882275962,1.84780693674275,-4.87930746563841,-3.32031870282709,-0.368642164227385,-1.40386104288866,6.70531245558159,0.3753515536164,3.34807213930767,-2.1496891087916,-1.98071372070098,-1.83540416126267,-1.26664633235056,-9.69219188539271,4.13283301019032,-7.41901773039048,2.82278238155944,4.34766276089821,1.16226614848129,-3.618933603023,3.42357426011218,1.30394113431587,-5.00852997146256,-5.62808536052824,-5.54971635262955,-1.69112874715142,2.95443443761745,1.61724536328358,-1.31731150382747,-4.06188992521831,0.829045205956939,-3.29536688567067,0.97588052274371,2.97718530651265,-3.06592537361476,-2.85172234121759,-7.1423222771547,-6.11146628120237,0.219288048375725,1.09042728607859,-0.207383533756284,2.94850494498104,2.06989497758007,2.7726608730754,-1.1605419536803,3.79197393900368,3.5785540838584,-4.66642468108055,0.458344298213563,-3.47293559271925,0.834639203783094,1.29975470852079,2.03803659114121,0.604592326654209,-3.60472978854931,0.469216989939263,0.910792726941473,0.220556691681407,-0.35786686351723,0.147399502185164,-0.563202800065179,-0.802026402938912,0.265473834204574,2.77741209843202,1.00439460224573,-3.8589562871272,-0.185675437259727,0.180985471380557,-1.20891431617975,0.991231416821003,-2.13322658369212,-1.50212193242245,-0.733191052561022,-1.11225815798302,-1.07905603745102,-0.343984544803427,0.200756182097542,-0.92285593128065,0.51445077221884,0.201905675793353,0.402156115652862,0.987836715423195,1.25327096196106,0.390757254519494,-0.50411765428922,2.14509915824858,-0.736987939451475,-1.85143566730466,-0.607240763681075,0.0524510792924661,-1.08294687735676,-1.4647777425587,-0.659799974566411,-0.91218699887205,-0.562295220003361,-0.695833582907986,1.18412658433074,0.158633113381567,-0.702533631493663,1.22000504152313,-0.312348183175484,0.0613365432155839,-0.426041304341722,-0.533832133465981,-0.755331788393389,0.478311375275438,-0.299894957577184,-0.728215166217488,0.0489778091090835,0.755480601519337,0.865827460894779,-0.795004474653038,0.206235118923337,-0.0697399953586053,-0.227992423056905,-0.217060603308386,0.888112456348784,-0.0000000000000323522675663157,"Control"
-14.9631376059647,2.45719134758806,-10.2549057665556,9.45177936592567,-7.27542153620362,-1.32073437973509,-9.29045894085503,-5.2705108758365,-2.06896222190733,-4.99748117592476,-2.77745434658441,-9.42565233809135,-6.4466390255446,-3.73603678874286,-1.14405092162435,0.391684004692058,-4.12807403098315,0.569529522994122,6.50481856020099,-2.6393270818626,5.46815893364217,-1.97533106602412,0.698443946642115,-0.174169310061661,-3.66162124944414,-0.114218560838596,1.61676796877814,0.386425251166831,-3.30146828899038,0.559639752383822,-5.43793034055368,-2.0115945404553,0.0360309780358674,2.5674759856733,4.52210203101008,-6.6556522084513,3.54762665616613,1.10226372816628,-0.256534536233139,-1.53662055956638,5.53483043990137,4.2523560178218,-2.98314785169401,0.455922347358328,2.31364730501572,0.12007698231927,1.42321226887944,4.60581472391052,7.52801662194683,-2.3585362567331,-2.49806092991989,3.29652935292121,2.45527390521018,-2.82130249904326,-3.30625594776719,-3.25790729410499,-2.55743301166387,-0.509900165468322,4.60932316806034,-2.30363842087776,-5.09705501360554,-1.01828978862124,-1.02240704967832,3.62849393871057,-5.32328987152399,-0.495596680252029,-0.822463577110284,-6.5380736926125,1.46541003465542,-0.801345950970911,1.75435141238917,3.64484297515158,-2.63083169830823,-1.26992205999831,3.92682057244328,-1.69618372474115,-2.8383038516293,-2.91241016744556,2.83182434404947,2.17287988152983,1.28081503953704,-1.74996599932614,3.82110073574723,4.67166474130915,0.399110463985844,-1.10309723775115,2.92907483234383,0.790291607923393,0.0208373615496906,-0.21623610247023,1.97332259598266,-2.08387132457109,-1.62749943133502,-2.78726377276738,-1.91125515052636,-3.61930262346097,-1.12684383567468,3.01065632183172,1.45810705311481,1.1958640790563,1.01851194042677,0.121563109277758,-1.30598178654249,-4.0453891970913,-1.74693863788129,2.23645592980921,0.398537077244091,0.649497226253573,-0.77035776480112,-1.79058547168673,-2.20641067606131,-0.32531465941004,1.40956914348463,3.77354838584829,0.379096214884999,-1.23375504776916,1.36288736458085,-0.14640793793268,-1.55905738395745,3.12315916360981,1.61835659873162,-2.64437000626767,-0.957224610290326,-1.92110548460367,-0.218702823520438,-1.00658163884049,2.41216543070104,-2.28342291686387,0.104450852302945,0.577862939979693,-0.377716434022158,-0.815968783253459,-0.287081596167993,0.451589736918566,-0.994673277576298,0.0956917337503406,-0.643507199818979,-0.221200407678041,0.490936319951913,0.562154097970165,-0.435171041365542,0.770697706413119,0.131481094189208,-0.0000000000000185576380651309,"Control"
-10.4428910613674,-13.3405787131085,19.8973792178434,4.78012601906107,16.7911652469103,3.74482354588711,-17.7465338987895,12.5436848840764,0.16310236785955,0.950481263270058,9.63519738701675,-0.795188406095604,-5.34784639426111,2.97260035034852,5.91362694975737,4.24540778974035,-4.93585676370719,0.657102935655488,7.00083489907857,5.53298321759675,-0.846821275039539,-1.23373034123823,5.60391651498812,2.82376035249309,3.96788809879022,2.32555447452606,2.52828864820821,2.43568255929904,-3.03667919232275,-0.768560408222033,9.05467415911087,4.28479838849312,3.36044498635224,3.25158857288595,1.1253641867795,7.41968935010999,3.02964692806451,-0.68323391830664,0.944243745699077,-6.62872761788891,-7.41478293060259,-4.57099381843146,0.328232803370589,4.07929083947999,2.82206020975789,-3.13037215467338,-4.60266736473563,-4.58322950188144,-0.647354687323299,1.36790885302828,-3.6244474626004,-2.42867266501418,0.910291825046794,2.46117973879805,1.60781848044788,4.69962597885074,-3.23432935524084,-1.46099223344741,-0.234388877281235,0.73842236501491,0.526449001936653,1.94792891689126,4.10843220833006,4.64228014751647,-2.79983659462063,-4.22710093925428,5.20856644216001,-2.46068509629528,-8.44059370373306,1.48308562784361,0.446043693428803,2.28122586682327,0.683773067017303,-0.534446489072041,1.34231487605936,-2.10844448348994,-1.61096677526211,-1.13561757822458,-4.22635908048689,1.41339304290037,-2.48221572352913,-3.88552640295521,-0.548955701613129,5.27832236644471,-1.95933405616263,-1.55323211867481,1.54059505276828,3.34353843241685,-1.19453778971214,0.78195268659948,4.73135784620548,0.0864029254531483,-1.67460606380924,0.335408351322869,-3.1468065692751,-0.266233235137728,0.391088048517056,1.27768115053995,0.554209323272251,-0.654089098077271,1.58648579130709,-0.4082113540169,1.1842987888214,0.596896614022365,1.9762939320969,-1.21942407747927,0.798961541499825,-1.57531635325453,-0.688697144482668,0.306839800389718,-0.557177430273318,0.467175055317148,-0.17115360476055,0.0636733058166649,-0.469788799244025,-0.0142292087293751,0.0568306212089621,-1.41520417102379,0.560113661133479,-0.574527677639987,-0.645075836427142,0.535427252353493,0.964600115915769,1.09055397692133,0.188139838665072,-0.303392036056265,0.0166518508505535,-0.310490883963103,-0.351902873484829,0.0807362749639358,-0.0550692971022303,-0.691690923720095,-0.709125901244845,-1.02206466313717,-0.150402235913977,-0.437915476509555,-0.0985982612219489,0.496980050602152,-0.309332909078932,1.25457214996439,-0.120549058422595,0.163591894760654,0.034060696876461,-0.0000000000000399008083518115,"Control"
-2.06976600130557,-1.47436320330656,-2.07943837732815,-11.5147851879305,13.6359640320421,6.63598462042221,-5.22541890255697,2.93522630954961,-11.9839546011442,-0.501281562949796,2.02234396120877,0.930801944971642,-7.30754012214786,11.4471585412289,4.68926412521101,-1.46709161984842,1.56654119234342,-5.58890804964087,-1.16061523446681,9.32320273623099,-3.53954715529395,-2.00268938265531,-4.54647644683909,3.060085287718,1.34856026244494,5.86187896028413,-2.15284259415564,-2.69131295086434,-4.50608227122662,2.74323356392658,1.94533682855277,-1.8713806208581,-4.15556001733705,-3.2223228569327,-2.77400210635392,0.253569821619544,5.54388167076089,5.81275121207747,-2.85829263511998,-0.136633802909756,-1.68245527809019,1.21550300757829,2.40834691791165,4.46678137574665,-2.03354610103667,-0.596560066507341,5.90150824131824,0.834867835067924,-2.64535711896002,-1.88914510252694,-1.4201895159359,-2.58882149966825,-3.73401313991854,2.99049788687354,-1.93645380118374,0.556796100296599,-0.000308687426229146,-1.10548317199049,0.107721529915676,0.420791544042782,0.853262820070714,-0.454217965807264,0.0237762094793527,-1.9133848785655,-1.92304192784622,-1.54195342208484,-2.92317744682054,-1.08506862413073,1.38725130484849,4.59525716999673,5.29047946795026,0.457818492824751,1.32582954899605,-1.79775171079418,-0.631780009237163,-0.0176490534763949,-0.822937642380729,-0.644570282437826,-0.268889718430797,-2.74911493053029,2.47257016306862,0.860655386077715,0.342359564073073,-1.68199654360536,1.24440773685858,1.36393769194787,0.897069775817567,-2.82702808140917,2.51477522474726,-6.71515383476038,-0.115958402130821,3.24984695113888,4.46787165684496,0.769622106724178,-2.23208496228265,-2.00490486249852,2.49677060322674,0.187896088371339,3.19909448648681,2.82507731231145,2.42705503476926,0.900578524220114,2.63483093230361,-3.57680548216584,0.118517326302455,0.689097406791045,0.476903115920633,1.94430574336395,2.91152729088951,-0.761854259642568,-1.41091080010459,4.4296827949388,0.407725962854412,-1.92922434277469,1.10181350460138,-0.447523654339674,3.06450596603884,2.0660942545456,-2.1448563575856,0.275092616975109,1.43506311721577,-0.874047056934301,-0.0851089484471799,1.0990885589255,-0.120681683375867,1.02956666444984,2.20902613934204,0.828096093368241,-1.65632067508346,-2.43369647598059,-0.529818296810388,2.21545188269079,0.783719589981759,-1.42852065446132,0.448230413583581,-2.1647803465232,1.1427568449301,3.28740505598235,0.996857636855958,-0.314846806443335,-0.824615856463339,-0.0692563469168137,-1.11999164251785,-0.0000000000000314650649285708,"Control"
-12.2214561654314,4.70562806593527,-10.2917035851217,13.1183059645654,1.59217396885295,0.258602567468204,-11.5810028861068,0.801235915898592,-1.41936308505775,5.58350353705416,-2.59707174630721,-2.2725020175574,1.99289740426125,-2.62932010542299,-5.85484071869127,18.7127387134945,-6.23981706308747,-2.57703300277287,-0.904738093093134,0.631887646144839,-0.469711713681961,7.54594365834686,7.09726127099116,1.7448950174804,-7.43803484353943,0.468734738559562,1.77121006176087,2.70075181591123,-3.94021613198467,-0.0488558341258583,-0.888673919961103,0.612289954081079,-4.30820969680306,-5.55104660782079,-6.21687560781742,-4.69677238636442,-1.31269066957916,0.581061743215828,-2.57463323478395,2.3646250249484,-2.17927338775656,-0.544804654191064,-6.08109295832419,1.25799802805566,4.69075608979097,3.97288780495634,-5.49443661252971,-0.84731886922746,-2.7258414727805,-4.55934177483167,2.78413549963716,-0.0553661429250612,-3.58279347062166,3.37558533869048,2.83436844729692,-1.5789181688921,3.11786276659212,-1.40755066716843,1.43566334085295,-4.01190805339793,2.51324816190509,-6.21154616620619,2.22262817377661,-4.25540972439806,0.641173439858252,-1.78172162807787,-3.08922646225315,-0.0950433437807254,0.894057498875998,1.71124566893378,-1.75114285168042,2.69664612497413,-0.808215131494493,0.152640091050446,-0.612421503031462,-1.9924661954389,4.17738294899193,0.808405904884611,3.52172813536549,-2.77943081383113,2.16601446632998,-0.948172809366941,-3.26751812130501,2.82143957990255,1.13669786797724,-0.75591678675184,-1.64174414588188,2.59428266864323,-0.0187256987790606,4.83051174831582,0.924766828728637,0.0885282386014472,-1.21088770467686,-3.23879346441852,-5.01030216523549,-2.82928539840546,4.72359064006478,-2.36397677983204,-0.349739267130657,1.00894489027557,-0.486258898057557,2.11359170399271,-0.366693959392299,1.40000662501196,0.905651814872943,-0.226952702034283,0.346020519129725,-1.87276894739302,-0.67700329465849,-1.19407072620138,0.708168296493241,-1.25794243724449,0.795243899084269,-3.21568712893368,-0.0482264072527568,1.38313464959215,-1.43364107965968,0.864034441140983,-2.00516571318534,0.025324596325668,2.56586463092613,-0.538646736201523,0.577259359887069,1.15815019932287,-0.147795195690165,-1.9473827298508,0.821569175952739,1.25471653395259,0.950620750199445,0.180709381575806,-0.865521229748598,0.878497727266666,0.97578407567833,0.544334253264554,0.446111264079227,-0.689792884476107,0.213442323458508,0.236183252770321,-0.192960445732751,-0.604739664869867,0.124623508047674,-0.403813189096459,0.381386994576806,-0.0000000000000318729417858599,"Control"
4.31466858858299,7.23548412406152,-6.4317822456585,2.0713984442523,19.140808521458,5.94030161853283,-8.64694237546526,16.2779150399566,-8.07986710912219,-5.71150668341442,-13.0515678352378,-12.4663714212938,4.56187939289083,0.868692207935881,-6.02762579505172,-0.375042673499751,4.82316791253246,2.19205266933929,-2.22528120453779,4.45782221740797,-2.99091929064208,1.69167936109556,-3.66418930065255,3.35601727304273,-0.685542293909911,-1.13918626701857,1.9794970130323,2.20080438178264,-4.15240397218273,-2.06714644626731,1.81802622289541,-5.12390777920033,2.16782098068997,3.51323663731085,1.68626647637868,1.63649269390012,-7.17444677723962,1.07582500702027,-4.27199036944039,0.956779202164948,0.913595711915295,2.17554825144392,2.29321916376569,-2.26660963319126,-4.30012994510587,2.86638320439364,-2.81200863172181,0.595425848702361,2.33277798845733,-7.73885186092355,-2.73387675668738,-0.801255259423881,4.47339673082748,3.13465670116204,-0.156926069782008,-3.47668960230008,1.40047845613408,-0.63988746097218,1.17246266484296,-1.35143631977837,0.0726656215345295,-0.569087142223514,1.96719541526373,3.00195886163741,-4.68741980745919,1.5036372205543,-0.000143503815962752,4.18825162896452,-3.04926932610486,-1.48125112400685,-5.14487157312655,-5.35151513610815,0.772198704593586,2.25671893708002,-0.342365043901542,1.86287660735569,6.30588273467224,-3.35457780382789,1.34112454634361,-1.66122896231549,0.48400424324334,2.4336503850782,4.99640909230708,2.36376738491309,0.478191947621762,-0.875476942921231,-3.40999022528857,1.12986451676528,-0.000015308796708392,-3.10730421839924,-0.0398928686882955,-0.340930680579587,-0.0412302093864284,-0.2359576949828,0.367630203953995,2.89670003903503,-3.20950920036659,-0.227994880297224,-0.93923736043577,-0.231824972560544,-0.182529721502154,2.57883598564879,2.47964707204457,0.2736665680652,-0.651536063269122,-2.67633441887274,-2.49709586587317,-0.648800185708533,-1.90830171356454,3.68859421749031,-0.00330318426385568,2.49550045306796,3.29238388159952,-0.0563448509014108,-0.420652796503699,-1.7636784202435,2.26189568848473,-2.53460579849631,-0.535472674247547,1.67163933298784,0.585446908068322,1.47855870288183,-1.56882716098239,1.63641776565918,0.60704270644223,-1.59031600388651,0.180877682324913,0.411654631348813,-0.235248924934252,-0.211405287307079,-0.129558097407122,-0.330395341374662,0.766104160150236,0.240518484164312,0.393611770596211,-0.335890938353329,0.614281672085898,0.120589502833474,-0.35084257068862,0.656302693903758,-0.286130726611761,0.0585401368667875,-1.3918049001357,-0.0000000000000334190140838242,"Control"
-16.2818133686762,10.9145177015726,-2.76189843179341,1.62232274544909,-9.85569072917003,4.5027485015509,-6.70423165676627,-3.89208525442848,-0.151953370298161,3.99486880977326,6.78913451806279,1.43033096079509,-3.212991660688,0.86541340146951,-11.9450926875455,-8.36141411963367,8.38042079190296,2.25204678583588,2.34720395997467,-11.6834494144773,1.89474737761292,-0.829637738486552,-2.30209368714248,-0.417184026016734,3.03382129573277,-3.36601390798504,7.91919619477115,4.0052402899318,5.98756502444401,4.13899555331022,2.91632967682433,-3.86205645510596,-0.785488286623202,-1.40227361006029,-6.46950138573454,-3.08457687735434,2.60440045520157,-0.560394322507149,0.114324822848005,-3.45546517923706,-3.29681050277435,-2.33828453843127,4.1235039139191,0.86319603291966,-0.0319148309168544,-4.10405147851847,-1.30493736323676,-2.09940350324966,4.68282368707359,3.48934127950072,-2.82627577091831,-3.04688855091132,-5.57075720656245,2.96681373182903,-0.943157089514912,1.06569164390626,1.24717035137847,-0.0668312000768132,2.85423594960063,2.08084798431442,1.93646444326406,-6.28252093481453,-5.16547691879079,2.09641443601311,2.28552900767021,0.179651162838306,-0.817732641038902,1.15698067600621,0.733720582555357,-1.43752959998398,-4.37315105855636,-3.33500371946769,-3.07824784571034,0.973466825864622,0.96848113724853,1.77928770417033,0.596115668427253,-3.5441019901668,0.739787323724953,-0.343324889280222,1.19033409335968,-2.10442004788272,1.05382310344674,-0.302724862853158,0.988864955076311,-3.64361413795763,0.174713842711051,1.96875166569858,-1.37967820681791,-1.21785593353163,2.36694140754048,0.240877296233638,3.88923910293722,-3.20801918489016,0.524202337046068,0.382037654653406,-0.913625704640245,-1.03104533372567,-0.590426391432916,-1.32551332651224,0.576073497745044,-3.10432024599055,-2.03883520751382,-1.95372896866541,2.56999286403779,0.451333889778968,4.55361152285926,-1.02460868675663,1.85731725385213,-0.25152999859659,3.13535173745509,2.70714072310979,0.00736978750233059,-1.16062466118018,-0.896005645990158,-1.67868470721933,-1.63610855011185,-1.08525793815253,-2.39466760345343,1.83833445958729,-1.39132041393842,-0.0916339823374735,0.236786690340155,1.95011142697988,-0.191392224469218,-1.08879512726527,-0.884598474594408,-1.85289838653079,-2.88343276924678,-1.17235024400683,0.261422315990064,2.89051308561035,-1.55929243361529,2.16049147163368,-0.113292010493468,-0.431417115783587,0.350884573648162,0.594177703990769,-1.61942839909593,-0.899716163786838,-0.781146620152236,0.355561079627137,1.394131828403,-0.0000000000000209571943132758,"Control"
-18.0808077953469,19.4969972672954,-0.072443491804689,2.49171427807698,-0.87191873244861,2.57400433553524,-6.03309303638966,-10.2988385802144,0.538125141567517,3.07306308184836,6.12031866299233,-1.42409263025578,-7.00032149717512,6.05756410011244,-2.37648863538904,-0.591364703178757,4.52374860338024,-1.77424991019616,1.09379607487783,1.4443144743095,0.968672754147465,1.16897403685821,0.748087901754751,-1.71573089642211,-1.72161018629068,4.8546724178339,-0.465599036157914,5.02744972314397,-1.35577231968108,0.296449038927519,0.611594683417554,1.80363962189506,0.488739347529536,-0.379893695103823,2.13029090734153,-8.53962635856251,-4.48373043639343,0.523635750859779,-1.52401890164217,-0.582665066854641,2.1587269319805,0.491210058968689,7.80228675630838,-2.00810954162983,-0.387735107847833,-1.82221441991849,1.4683265689635,-1.86902535338423,-2.02737576161639,-0.0358906539078113,1.16280344757426,-2.86674244891299,0.971466574409083,-0.953050157645328,4.41690821358304,1.46719335815267,1.54653111563283,-0.540683146245585,5.37698017817737,-0.547377861985362,0.265067760111599,5.33658193362189,0.52990757485408,-2.61016231371724,0.3030330513804,-0.648421289422013,-0.980789148803416,-1.6353359982293,-1.95146701656558,-0.0600463898097457,1.24773188743026,-1.40612996447112,-0.344565717617354,0.431501183121129,-2.57738924904379,0.925790540209178,0.239686232751017,-3.19854010522461,2.18344995668152,-1.35852553028412,-1.43288580884486,-1.64290021671466,-0.579150650962689,-5.01447521683549,-1.048644896246,-1.03601687055109,1.69820297845447,-1.32638644072806,1.51293952654628,0.166354109262346,0.037397749198703,2.07064180766897,-2.79411434504361,-0.678665107252662,-1.01732388145881,0.593433009393569,4.36267557796055,4.48330089752357,-4.03170238866084,-0.444053136547349,-1.65486012203349,0.522280836527751,2.77638151763419,-0.237343327111552,3.31318657075114,-1.20746524514233,2.85273578524761,-3.95595350276549,-2.10179203620007,-1.50353418689747,1.46819274441639,-0.14866565323814,3.71999243823128,3.27650435669426,1.03628964939998,-1.68661496451725,1.24397941235141,0.316494774687352,6.09912716236803,1.5459866918361,0.762763719423407,-1.0257673080081,0.932840928702642,-1.09574812696617,-0.10726085696481,1.44364132324204,0.339184767601514,2.39221210519919,-1.61507092690623,-2.69119034757568,-0.353080852651713,0.45779257249464,1.66100920980855,-0.201362072372571,-1.07956475835057,0.936305131895932,1.50646944542139,-5.54223670945295,0.785846773158245,0.233427542234968,0.803304793725399,-0.0476371857093628,-0.654712642691077,-0.0000000000000178260184391377,"Control"
