"logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast","gene_id","regulation"
-0.237813101027673,11.1863701053864,-4.06832238212937,0.0000773316967691801,0.249891872311099,1.10402010643452,"SPMS_vs_Control","ILMN_2148819","NS"
-0.319095150951052,7.99366358246015,-3.99947169719053,0.000100647669515252,0.249891872311099,0.894019040631708,"SPMS_vs_Control","ILMN_2259495","NS"
-0.64277805577468,5.70527800030563,-3.85779770262065,0.000171372121940225,0.249891872311099,0.470632478333711,"SPMS_vs_Control","ILMN_2216815","NS"
-0.333438418342975,11.2758257177717,-3.80112735290362,0.000211218621957331,0.249891872311099,0.304622983102463,"SPMS_vs_Control","ILMN_1815086","NS"
-0.429851337862965,6.44019888460555,-3.7882064061824,0.00022146166477293,0.249891872311099,0.267043833289396,"SPMS_vs_Control","ILMN_1795435","NS"
-2.35828782535175,7.83227981073736,-3.73818178329326,0.000268561985741341,0.249891872311099,0.114639293260071,"SPMS_vs_Control","ILMN_1652342","NS"
-0.205253080266704,9.17415594932477,-3.69181911353381,0.000314146551254326,0.249891872311099,-0.0100763530572561,"SPMS_vs_Control","ILMN_1703244","NS"
-0.29557238178408,7.96206745510683,-3.66053969415354,0.000351398595564756,0.249891872311099,-0.0987792292637977,"SPMS_vs_Control","ILMN_1735788","NS"
-0.615798089414687,6.41759544745799,-3.62488268588109,0.00039894648910537,0.249891872311099,-0.19915527524831,"SPMS_vs_Control","ILMN_1695414","NS"
0.318818256505304,9.1661062112837,3.61063767981875,0.000419589047472245,0.249891872311099,-0.239033876167765,"SPMS_vs_Control","ILMN_1760667","NS"
0.811627830306955,7.99595985446857,3.58924716089482,0.000454792606656851,0.249891872311099,-0.302375138402951,"SPMS_vs_Control","ILMN_1892403","NS"
-0.265649057943982,7.59634359945846,-3.57975641814333,0.00046785027058722,0.249891872311099,-0.325048627850263,"SPMS_vs_Control","ILMN_2197846","NS"
-0.381287643149481,7.07432266452672,-3.56415075081419,0.000494184596585177,0.249891872311099,-0.368287546047999,"SPMS_vs_Control","ILMN_1659857","NS"
0.374882136832306,6.4899684684964,3.56087542626022,0.000499886149482752,0.249891872311099,-0.377343046421101,"SPMS_vs_Control","ILMN_1813475","NS"
0.527729596975596,7.83725293617918,3.55368595906775,0.000512946710537156,0.249891872311099,-0.397658525210365,"SPMS_vs_Control","ILMN_1680967","NS"
-0.422550166950562,7.66827480839107,-3.55313962583993,0.000513599276279945,0.249891872311099,-0.398703806289463,"SPMS_vs_Control","ILMN_2101930","NS"
-0.567262595585572,7.32594200381322,-3.52939753460321,0.000558237408881039,0.249891872311099,-0.464420813150999,"SPMS_vs_Control","ILMN_1762284","NS"
0.238883208975306,8.64779784168629,3.51906733977945,0.00057832401953498,0.249891872311099,-0.492336042501149,"SPMS_vs_Control","ILMN_2323774","NS"
0.524487963217329,10.4947695305514,3.50723137597289,0.000603592932319426,0.249891872311099,-0.525930909955051,"SPMS_vs_Control","ILMN_2184184","NS"
-0.2878427473287,6.59142251335024,-3.4760360444459,0.000671052477987996,0.249891872311099,-0.609532305048898,"SPMS_vs_Control","ILMN_1652104","NS"
0.344281410679607,7.62828910560539,3.4664168289772,0.00069360933828133,0.249891872311099,-0.635568413153357,"SPMS_vs_Control","ILMN_2408039","NS"
0.272992980067986,8.91198726152162,3.46537666643866,0.000696090703191634,0.249891872311099,-0.638380241078669,"SPMS_vs_Control","ILMN_1691575","NS"
0.562537962364873,8.89095925378406,3.43656722941303,0.000769889192470153,0.249891872311099,-0.717520762391002,"SPMS_vs_Control","ILMN_1675541","NS"
0.315796732022367,6.96864588420709,3.4183542772124,0.000817378653909389,0.249891872311099,-0.764766745524627,"SPMS_vs_Control","ILMN_2110167","NS"
0.441348657871178,6.31371146253242,3.41480231302269,0.000827302682000869,0.249891872311099,-0.774255730957591,"SPMS_vs_Control","ILMN_1772722","NS"
-0.218592943194489,13.0210693581463,-3.40739024645036,0.000848376467722492,0.249891872311099,-0.794030579907424,"SPMS_vs_Control","ILMN_1709795","NS"
0.79164019399683,6.46996662124221,3.39847936326815,0.000876217444251491,0.249891872311099,-0.819237622163381,"SPMS_vs_Control","ILMN_1719032","NS"
0.513184825495342,12.3647168255491,3.35635899266052,0.00100963432778787,0.249891872311099,-0.9305508084515,"SPMS_vs_Control","ILMN_1686954","NS"
-0.378168039371926,6.41579075813051,-3.34946594259718,0.00103124786896492,0.249891872311099,-0.947338704632098,"SPMS_vs_Control","ILMN_1753925","NS"
0.284001376584783,8.26502902043102,3.33343735574582,0.00108801303387448,0.249891872311099,-0.989374687424178,"SPMS_vs_Control","ILMN_1751378","NS"
0.33241613182316,7.6498101593787,3.33252474053818,0.00109133132984174,0.249891872311099,-0.991763012552959,"SPMS_vs_Control","ILMN_1677385","NS"
0.255044509316135,7.95357658081283,3.31953420296241,0.00113960229865006,0.249891872311099,-1.02570013358085,"SPMS_vs_Control","ILMN_2354140","NS"
0.399400808841378,10.0139693806276,3.31104822896658,0.00117220391515984,0.249891872311099,-1.0478094267991,"SPMS_vs_Control","ILMN_1657612","NS"
-0.255447153517611,9.57160891543437,-3.27484784099271,0.00132130290156441,0.249891872311099,-1.14159248348182,"SPMS_vs_Control","ILMN_1667260","NS"
0.588506496096803,6.69716483380424,3.26088411567768,0.00138401688704272,0.249891872311099,-1.17784056911788,"SPMS_vs_Control","ILMN_1697585","NS"
-0.61052701791084,7.67743167927821,-3.25814743517635,0.00139841968677596,0.249891872311099,-1.18580687447119,"SPMS_vs_Control","ILMN_2283325","NS"
