"logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast","gene_id","regulation"
0.218512122069546,9.20145781404195,4.65210037338013,0.00000731952673987136,0.0505089519349559,3.39256955812607,"PPMS_vs_Control","ILMN_1743655","NS"
0.399365253862671,11.4313898488691,4.4107791495863,0.0000199105663424268,0.0505089519349559,2.52387804378981,"PPMS_vs_Control","ILMN_1664614","UP"
-0.166972283216094,12.0971951655633,-4.31111464563235,0.000029782740380509,0.0505089519349559,2.17508902007372,"PPMS_vs_Control","ILMN_2312296","NS"
-0.303561720739703,11.8915339988787,-4.2490977452735,0.0000381413360558504,0.0505089519349559,1.96107615850841,"PPMS_vs_Control","ILMN_1711786","DOWN"
0.337918510361536,9.31642528874284,4.18746857582954,0.0000486504424774114,0.0505089519349559,1.75073248988143,"PPMS_vs_Control","ILMN_1801633","UP"
-0.233851839750445,12.0159527072494,-4.15121278530782,0.000056074028265071,0.0505089519349559,1.62808632886239,"PPMS_vs_Control","ILMN_1911042","NS"
0.636590206926078,6.8414079562037,4.13846683688607,0.0000591135336261022,0.0505089519349559,1.58274677149211,"PPMS_vs_Control","ILMN_1800573","UP"
-0.250292190395189,7.69602485665696,-4.13443840308149,0.0000598646194903999,0.0505089519349559,1.57161882673238,"PPMS_vs_Control","ILMN_1681657","NS"
-0.260980699952007,13.0834482537243,-4.12192758042094,0.000062850074620986,0.0505089519349559,1.52961824065255,"PPMS_vs_Control","ILMN_1773906","NS"
0.322378765412539,8.40448515374661,4.12023200917372,0.0000632654823426972,0.0505089519349559,1.52393351398226,"PPMS_vs_Control","ILMN_1814156","UP"
-0.266609382267151,6.42674600813463,-4.10075246636182,0.0000682301941894284,0.0505089519349559,1.45875407361944,"PPMS_vs_Control","ILMN_1656427","NS"
-0.216752194109512,8.66059983484396,-4.07760184697802,0.0000746153229618454,0.0506327145731923,1.38160161928447,"PPMS_vs_Control","ILMN_2335198","NS"
0.266768251734817,9.17976521524818,4.04801325490535,0.0000836101301031401,0.0523720991869131,1.28348704389452,"PPMS_vs_Control","ILMN_1654609","NS"
-0.285885677064561,9.17185128880229,-3.95909013289721,0.000117296727404759,0.068224803661211,0.991981624475664,"PPMS_vs_Control","ILMN_1809583","NS"
0.510416198995355,9.14783275179637,3.91019300801845,0.000141463371297057,0.0740724018136908,0.831214625150694,"PPMS_vs_Control","ILMN_1796962","UP"
-0.250395156308981,9.78546529770027,-3.86412681599803,0.000167394374365414,0.0740724018136908,0.686314934307406,"PPMS_vs_Control","ILMN_1679324","NS"
0.333623712291507,9.95114304423756,3.84916489924742,0.000176942708686071,0.0740724018136908,0.638693138597284,"PPMS_vs_Control","ILMN_1797731","UP"
0.529347743758683,11.0606367082735,3.84981345743783,0.000177234708502448,0.0740724018136908,0.637669884315054,"PPMS_vs_Control","ILMN_1788742","UP"
-0.225084228827244,7.59634359945846,-3.82230056345966,0.000195399116298767,0.0740724018136908,0.55355761889972,"PPMS_vs_Control","ILMN_2197846","NS"
0.300496520837576,7.62828910560539,3.81277547035456,0.000202371316828433,0.0740724018136908,0.523486237616155,"PPMS_vs_Control","ILMN_2408039","UP"
0.419964100004156,6.16798356257765,3.79894923098081,0.000212913227081179,0.0740724018136908,0.479942803613972,"PPMS_vs_Control","ILMN_1688178","UP"
0.414865189251047,7.25982452192501,3.78041575579347,0.000227863512320613,0.0740724018136908,0.421773887338638,"PPMS_vs_Control","ILMN_1842582","UP"
-0.19392799511747,10.706658917433,-3.77548566657134,0.000232004981317629,0.0740724018136908,0.406338873375519,"PPMS_vs_Control","ILMN_1768197","NS"
-0.423087182195318,7.25642924603073,-3.76650466619845,0.000239733426187416,0.0740724018136908,0.378263012230304,"PPMS_vs_Control","ILMN_1721651","DOWN"
-0.337505228019282,10.5607642105751,-3.7620547117172,0.000243652568491188,0.0740724018136908,0.364371781279295,"PPMS_vs_Control","ILMN_2308849","DOWN"
-0.256340261770299,9.62827605925351,-3.7494338352711,0.000255100947554374,0.0740724018136908,0.325045750560622,"PPMS_vs_Control","ILMN_1651347","NS"
0.403825126817969,9.43300132694256,3.74059604752209,0.000263654919554713,0.0740724018136908,0.296899880898291,"PPMS_vs_Control","ILMN_1724643","UP"
0.515880461854804,6.00752784518199,3.73983357970915,0.000264148640313343,0.0740724018136908,0.295203239476793,"PPMS_vs_Control","ILMN_1790461","UP"
-0.160122627879574,9.22899484065174,-3.73974817383937,0.000264230477999171,0.0740724018136908,0.294938031556164,"PPMS_vs_Control","ILMN_2327276","NS"
-0.293551634631449,8.73917134582967,-3.72867043306501,0.000275051380293948,0.0740724018136908,0.260580200036777,"PPMS_vs_Control","ILMN_2404135","NS"
0.311993946559921,8.49098535093811,3.71243582906747,0.000291670192169459,0.0740724018136908,0.210377276946961,"PPMS_vs_Control","ILMN_1813604","UP"
-0.237627257477131,9.0194530411442,-3.71002753023455,0.000294214977546956,0.0740724018136908,0.202945111453667,"PPMS_vs_Control","ILMN_1712687","NS"
0.296613431436374,7.38889036137042,3.69652615531132,0.000308875051044044,0.0740724018136908,0.161351439063806,"PPMS_vs_Control","ILMN_1751886","NS"
0.531471169914543,9.58386317896631,3.69161787061275,0.000315616762601001,0.0740724018136908,0.143322606933851,"PPMS_vs_Control","ILMN_1771060","UP"
-0.216445193141075,9.75039901409254,-3.68643394596497,0.000320281839333983,0.0740724018136908,0.130340797824941,"PPMS_vs_Control","ILMN_1812926","NS"
-0.268612468897235,9.09455196471996,-3.67639538243597,0.000332022375268438,0.0740724018136908,0.0995633734966637,"PPMS_vs_Control","ILMN_1803811","NS"
